hub_id,in_degree,out_degree,betweenness_centrality,clustering_coefficient,pagerank,total_hub_trips,total_sla_breach_trips,breach_rate_%,risk_tier
IND400052AAA,1,0,0.0,0.0,0.0002203609112193843,0.0,0.0,0.0,Low Risk
IND500039AAD,1,3,0.0,0.0,0.00033657473532548596,7.0,0.0,0.0,Low Risk
IND505326AAB,2,2,0.0013970883408895552,0.3333333333333333,0.0006774516310056934,2.0,0.0,0.0,Low Risk
IND764020AAC,1,1,0.0,1.0,0.00040185906251035775,1.0,0.0,0.0,Low Risk
IND560064AAA,2,0,0.0,0.0,0.0002364238457264764,0.0,0.0,0.0,Low Risk
IND560085AAA,3,1,0.0,1.0,0.00034390520024322004,3.0,0.0,0.0,Low Risk
IND343001AAA,1,0,0.0,0.0,0.0002504167191737067,0.0,0.0,0.0,Low Risk
IND306001AAA,1,0,0.0,0.0,0.000224126329183162,0.0,0.0,0.0,Low Risk
IND306116AAA,0,1,0.0,0.0,0.00012114567835132603,2.0,0.0,0.0,Low Risk
IND341512AAA,2,2,0.001600074390418151,0.0,0.000788055675736611,5.0,0.0,0.0,Low Risk
IND334001AAB,1,1,0.0002003400488829719,0.0,0.0003071870248305317,1.0,0.0,0.0,Low Risk
IND333028AAA,2,1,0.0004021920981348719,0.3333333333333333,0.0005186543376022282,1.0,0.0,0.0,Low Risk
IND333001AAA,1,1,0.0,1.0,0.0002707259095366151,1.0,0.0,0.0,Low Risk
IND331701AAA,1,1,0.00039916809739701573,1.0,0.0007558092433489774,1.0,0.0,0.0,Low Risk
IND331507AAA,0,1,0.0,0.0,0.00012114567835132603,3.0,0.0,0.0,Low Risk
IND331304AAA,1,1,0.0011963702919143512,0.0,0.0006878288890436866,4.0,0.0,0.0,Low Risk
IND331023AAA,1,1,0.0011982602923755112,0.0,0.000666229414400535,3.0,0.0,0.0,Low Risk
IND331001A1C,1,0,0.0,0.0,0.00022412632918316207,0.0,0.0,0.0,Low Risk
IND331022A1B,0,1,0.0,0.0,0.00012114567835132603,1.0,0.0,0.0,Low Risk
IND560077AAA,1,1,0.0,0.0,0.0003155556504443762,1.0,0.0,0.0,Low Risk
IND530018AAA,0,1,0.0,0.0,0.00012114567835132603,1.0,0.0,0.0,Low Risk
IND573103AAA,4,2,0.00019977304874462388,0.6666666666666666,0.0005964266291468573,4.0,0.0,0.0,Low Risk
IND560066AAB,2,0,0.0,0.0,0.00038820225451462317,0.0,0.0,0.0,Low Risk
IND000000ACS,3,0,0.0,0.0,0.00047097219721896485,0.0,0.0,0.0,Low Risk
IND562117AAA,2,2,0.0003999240975814798,0.0,0.00022412632918316207,7.0,0.0,0.0,Low Risk
IND562108AAA,2,2,2.2680005533921347e-06,0.0,0.0010228526331184347,2.0,0.0,0.0,Low Risk
IND562101AAA,2,2,0.0008058961966386719,0.3333333333333333,0.0011155280108814474,11.0,0.0,0.0,Low Risk
IND303338AAB,2,1,6.426001567944382e-06,0.0,0.0004370125630955776,4.0,0.0,0.0,Low Risk
IND304001AAA,2,0,0.0,1.0,0.0005193072605981335,0.0,0.0,0.0,Low Risk
IND303901AAA,1,1,0.0,1.0,0.0003214363832303831,2.0,0.0,0.0,Low Risk
IND327001AAB,2,1,0.0012009062930211354,1.0,0.0007162523323052737,4.0,0.0,0.0,Low Risk
IND312601AAA,1,1,0.0008017381956241196,0.0,0.00043763466431980116,6.0,0.0,0.0,Low Risk
IND311001AAA,2,1,0.0019916824859705262,0.6666666666666666,0.000766150291272815,4.0,0.0,0.0,Low Risk
IND302006AAC,2,1,0.0,0.0,0.00043688172007039515,1.0,0.0,0.0,Low Risk
IND302033AAB,1,0,0.0,0.0,0.0002567552905335981,0.0,0.0,0.0,Low Risk
IND342602AAC,2,1,0.0004021920981348719,0.3333333333333333,0.0007519237912672078,3.0,0.0,0.0,Low Risk
IND305901AAA,1,1,0.0,1.0,0.00042571099493677266,4.0,0.0,0.0,Low Risk
IND284403AAA,2,2,0.00039992409758147986,0.3333333333333333,0.00022412632918316207,3.0,0.0,0.0,Low Risk
IND284001AAA,0,2,0.0,0.0,0.00012114567835132603,4.0,0.0,0.0,Low Risk
IND282005AAA,1,0,0.0,0.0,0.0002993432074686471,0.0,0.0,0.0,Low Risk
IND281004AAA,1,0,0.0,0.0,0.00021790190876501674,0.0,0.0,0.0,Low Risk
IND283122AAB,2,2,0.0004003020976737118,0.0,0.00022412632918316207,10.0,0.0,0.0,Low Risk
IND562160AAB,2,0,0.0,0.0,0.00031167483198985826,0.0,0.0,0.0,Low Risk
IND571401AAA,2,2,3.780000922320225e-07,0.0,0.00022412632918316207,7.0,0.0,0.0,Low Risk
IND277211AAA,1,1,0.0004139101009940646,0.0,0.0004773572004718313,3.0,0.0,0.0,Low Risk
IND303603AAB,2,2,1.4931003643164888e-05,0.0,0.000577243996960365,5.0,0.0,0.0,Low Risk
IND303008AAB,1,1,2.457000599508146e-06,0.0,0.00021491814472652095,3.0,0.0,0.0,Low Risk
IND302026AAA,2,1,0.0,0.0,0.0006086179086084429,3.0,0.0,0.0,Low Risk
IND302023AAA,2,0,0.0,0.0,0.0004466950823385734,0.0,0.0,0.0,Low Risk
IND571602AAA,1,0,0.0,0.0,0.0004852299954599789,0.0,0.0,0.0,Low Risk
IND562132AAC,0,1,0.0,0.0,0.00012114567835132603,1.0,0.0,0.0,Low Risk
IND574216AAA,4,3,0.001195992291822119,0.3333333333333333,0.000605424502491107,6.0,0.0,0.0,Low Risk
IND577116AAA,5,2,0.00039916809739701573,0.6666666666666666,0.001209314047492951,8.0,0.0,0.0,Low Risk
IND504251AAA,1,2,0.0008017381956241196,1.0,0.0003592769865352065,5.0,0.0,0.0,Low Risk
IND504201AAA,1,2,1.8900004611601124e-07,1.0,0.000426371059767581,4.0,0.0,0.0,Low Risk
IND403401AAA,2,2,0.0,0.0,0.0008232590872073506,3.0,0.0,0.0,Low Risk
IND403726AAB,8,8,7.56000184464045e-06,0.0,0.002326103088793529,21.0,0.0,0.0,Low Risk
IND403002AAA,1,1,0.0,0.0,0.0003221029372553898,1.0,0.0,0.0,Low Risk
IND414001AAA,1,3,0.0012020402932978315,0.6666666666666666,0.0002243699344553173,3.0,0.0,0.0,Low Risk
IND411017AAA,2,1,0.0,0.0,0.000802792977903005,1.0,0.0,0.0,Low Risk
IND411048AAA,2,2,0.0,0.0,0.0009246491959905214,2.0,0.0,0.0,Low Risk
IND411043AAA,2,2,0.0,0.0,0.0006041433921352566,3.0,0.0,0.0,Low Risk
IND421302AAS,1,0,0.0,0.0,0.00033977178961545895,0.0,0.0,0.0,Low Risk
IND508252AAB,1,1,0.0005368181809836375,0.0,0.00030556408963884125,4.0,0.0,0.0,Low Risk
IND501141AAA,1,1,0.0008006041953474236,1.0,0.0002672594044457307,4.0,0.0,0.0,Low Risk
IND273155AAA,1,1,5.2920012912483145e-06,0.0,0.00047094968993267346,1.0,0.0,0.0,Low Risk
IND272153AAC,1,0,0.0,0.0,0.00022412632918316207,0.0,0.0,0.0,Low Risk
IND272207AAB,0,1,0.0,0.0,0.00012114567835132603,2.0,0.0,0.0,Low Risk
IND285205AAB,1,1,0.001596294389495831,0.0,0.0005992570841151048,4.0,0.0,0.0,Low Risk
IND577432AAA,1,1,0.00040105809785817586,1.0,0.00041682692377832805,1.0,0.0,0.0,Low Risk
IND586101AAB,2,2,0.0007973911945634514,0.0,0.00038465846559390215,4.0,0.0,0.0,Low Risk
IND571440AAA,1,1,5.6700013834803375e-06,0.0,0.0006354714005884138,9.0,0.0,0.0,Low Risk
IND577126AAA,1,1,0.00039916809739701573,1.0,0.00047606319520244084,1.0,0.0,0.0,Low Risk
IND581320AAA,2,2,0.001483297561924605,0.0,0.0007627087203230987,5.0,0.0,0.0,Low Risk
IND671323AAD,1,0,0.0,0.0,0.00022472074482233876,0.0,0.0,0.0,Low Risk
IND575014AAA,1,1,6.161401503381966e-05,1.0,0.0002995568385560114,1.0,0.0,0.0,Low Risk
IND574211AAA,2,2,0.0016023423909715432,0.3333333333333333,0.0004066986092876631,5.0,0.0,0.0,Low Risk
IND576201AAA,2,1,0.001151715031368129,0.3333333333333333,0.0005807511855671397,3.0,0.0,0.0,Low Risk
IND576101AAA,2,1,0.00037721846721612686,0.6666666666666666,0.0003551710658866898,3.0,0.0,0.0,Low Risk
IND574117AAA,1,2,0.00037721846721612686,0.6666666666666666,0.0002873169283701559,3.0,0.0,0.0,Low Risk
IND581334AAA,2,3,0.0004691493641228014,0.3333333333333333,0.0006517837953804782,6.0,0.0,0.0,Low Risk
IND591115AAB,4,4,1.8900004611601124e-07,1.0,0.0007310500955977549,6.0,0.0,0.0,Low Risk
IND590016AAA,6,3,0.00040105809785817586,1.0,0.0011010575789561707,5.0,0.0,0.0,Low Risk
IND572201AAB,2,4,0.0005993191462338716,0.5,0.00028290846405091977,4.0,0.0,0.0,Low Risk
IND571438AAB,0,2,0.0,0.0,0.00012114567835132603,7.0,0.0,0.0,Low Risk
IND262723AAB,2,0,0.0,0.0,0.0004493730323887552,0.0,0.0,0.0,Low Risk
IND244901AAC,1,1,4.410001076040262e-07,0.0,0.0002027561162569784,1.0,0.0,0.0,Low Risk
IND262001AAA,3,3,0.001596294389495831,0.6666666666666666,0.0016592338931048956,4.0,0.0,0.0,Low Risk
IND243201AAA,2,2,0.00039998709759685175,1.0,0.0012377226067859105,3.0,0.0,0.0,Low Risk
IND262501AAA,2,2,0.0,1.0,0.0004130867947573385,4.0,0.0,0.0,Low Risk
IND262405AAA,0,1,0.0,0.0,0.00012114567835132603,2.0,0.0,0.0,Low Risk
IND262122AAB,2,1,0.0,1.0,0.00100009818348309,2.0,0.0,0.0,Low Risk
IND276129AAA,1,1,1.51200036892809e-05,0.0,0.0006047330948954616,1.0,0.0,0.0,Low Risk
IND276305AAA,2,2,0.0008051401964542079,0.0,0.00028465986350508074,6.0,0.0,0.0,Low Risk
IND276140AAA,2,1,0.0004158001014552247,0.0,0.0005689735282045943,1.0,0.0,0.0,Low Risk
IND275303AAA,2,2,0.0008164801992211686,0.0,0.0005265436828472248,3.0,0.0,0.0,Low Risk
IND274402AAA,1,2,2.8350006917401688e-06,0.3333333333333333,0.00020211145603354582,4.0,0.0,0.0,Low Risk
IND274509AAB,1,3,1.4364003504816854e-05,0.0,0.00025541207749052685,5.0,0.0,0.0,Low Risk
IND273303AAA,1,1,0.00040446009868826404,0.0,0.0005218098773354833,1.0,0.0,0.0,Low Risk
IND580002AAA,2,1,0.0,1.0,0.0005034060552782335,2.0,0.0,0.0,Low Risk
IND577401AAA,1,2,0.001598940390141455,0.3333333333333333,0.0003164950004887149,7.0,0.0,0.0,Low Risk
IND584128AAA,0,1,0.0,0.0,0.00012114567835132603,1.0,0.0,0.0,Low Risk
IND600016AAA,0,1,0.0,0.0,0.00012114567835132603,4.0,0.0,0.0,Low Risk
IND600013AAA,1,0,0.0,0.0,0.00048166399523269705,0.0,0.0,0.0,Low Risk
IND600004AAA,1,1,0.0,0.0,0.0003079134092317851,2.0,0.0,0.0,Low Risk
IND580030AAA,1,0,0.0,0.0,0.00020743201952427468,0.0,0.0,0.0,Low Risk
IND591304AAA,2,4,0.0019981084875384707,0.0,0.0006387064729574784,11.0,0.0,0.0,Low Risk
IND591126AAA,0,2,0.0,0.0,0.00012114567835132603,2.0,0.0,0.0,Low Risk
IND591307AAC,2,3,0.0008006041953474236,0.16666666666666666,0.00031167483198985826,6.0,0.0,0.0,Low Risk
IND600083AAA,0,1,0.0,0.0,0.00012114567835132603,1.0,0.0,0.0,Low Risk
IND586101AAA,2,2,0.0007973911945634514,0.0,0.00039921917314246524,3.0,0.0,0.0,Low Risk
IND272155AAA,0,1,0.0,0.0,0.00012114567835132603,2.0,0.0,0.0,Low Risk
IND272175AAA,1,0,0.0,0.0,0.00022240599755685608,0.0,0.0,0.0,Low Risk
IND272001AAA,1,2,0.00040559409896496015,0.0,0.00022412632918316207,6.0,0.0,0.0,Low Risk
IND271201AAA,2,2,0.0,1.0,0.0004929326459585754,5.0,0.0,0.0,Low Risk
IND271001AAA,2,3,3.780000922320225e-07,1.0,0.0009450675652193862,5.0,0.0,0.0,Low Risk
IND263601AAA,2,3,0.0011982602923755112,0.3333333333333333,0.0005090385839937297,8.0,0.0,0.0,Low Risk
IND247554AAA,2,3,0.00039916809739701573,0.0,0.00048193691504023036,13.0,0.0,0.0,Low Risk
IND410505AAB,3,2,0.0007998481951629596,0.6666666666666666,0.0005570654590915273,6.0,0.0,0.0,Low Risk
IND410503AAA,1,1,0.0,1.0,0.00027698771875379083,2.0,0.0,0.0,Low Risk
IND410501AAF,1,1,0.0,1.0,0.00043439435177454076,3.0,0.0,0.0,Low Risk
IND413531AAA,1,1,0.0,1.0,0.0005280940077429237,4.0,0.0,0.0,Low Risk
IND431717AAA,1,1,0.0,1.0,0.0005190350367700386,2.0,0.0,0.0,Low Risk
IND413517AAA,2,2,0.0007998481951629596,0.6666666666666666,0.0009734971497123052,3.0,0.0,0.0,Low Risk
IND413307AAB,1,1,0.00039916809739701584,1.0,0.00042066714904544184,3.0,0.0,0.0,Low Risk
IND415301AAB,1,1,0.00040105809785817586,1.0,0.000352211336518271,4.0,0.0,0.0,Low Risk
IND413307AAC,1,1,0.0,0.0,0.00029730300401550745,1.0,0.0,0.0,Low Risk
IND412803AAB,1,1,0.00040105809785817586,0.0,0.0002488764523753864,2.0,0.0,0.0,Low Risk
IND501101AAB,1,2,0.0007987141948862636,0.6666666666666666,0.0003483558022840683,5.0,0.0,0.0,Low Risk
IND501218AAC,3,0,0.0,1.0,0.0010406612844462019,0.0,0.0,0.0,Low Risk
IND500018AAA,0,2,0.0,0.0,0.00012114567835132603,3.0,0.0,0.0,Low Risk
IND246761AAA,1,3,0.0008017381956241196,0.5,0.00036862981323590796,12.0,0.0,0.0,Low Risk
IND583121AAA,1,0,0.0,0.0,0.00022412632918316207,0.0,0.0,0.0,Low Risk
IND242221AAA,2,2,0.0,1.0,0.0005076022998836504,3.0,0.0,0.0,Low Risk
IND242307AAB,1,3,0.0023931185839209342,0.3333333333333333,0.000753057654746333,6.0,0.0,0.0,Low Risk
IND242001AAA,3,1,0.0023950085843820945,0.0,0.0007424594345591961,1.0,0.0,0.0,Low Risk
IND275503AAA,2,2,0.0012171602969871123,0.3333333333333333,0.00047637989383829014,3.0,0.0,0.0,Low Risk
IND275101AAA,2,1,0.0,1.0,0.0003060463455352507,1.0,0.0,0.0,Low Risk
IND600073AAA,0,1,0.0,0.0,0.00012114567835132603,1.0,0.0,0.0,Low Risk
IND600110AAA,4,5,0.0004014360979504079,0.0,0.0005586991639166108,10.0,0.0,0.0,Low Risk
IND602105AAB,1,0,0.0,0.0,0.0005759726972295032,0.0,0.0,0.0,Low Risk
IND231208AAA,0,2,0.0,0.0,0.00012114567835132603,6.0,0.0,0.0,Low Risk
IND231216AAA,4,0,0.0,1.0,0.0005810383441046575,0.0,0.0,0.0,Low Risk
IND246001AAA,0,1,0.0,0.0,0.00012114567835132603,2.0,0.0,0.0,Low Risk
IND244921AAB,3,2,0.0007994071950553555,0.5,0.0012610589697103938,2.0,0.0,0.0,Low Risk
IND244715AAA,2,2,0.0,1.0,0.0007638063249980405,16.0,0.0,0.0,Low Risk
IND244601AAB,2,1,0.00039916809739701573,0.6666666666666666,0.0003985504573315041,9.0,0.0,0.0,Low Risk
IND244412AAA,1,2,0.0012001502928366714,0.6666666666666666,0.00035110665637469175,9.0,0.0,0.0,Low Risk
IND251201AAA,0,1,0.0,0.0,0.00012114567835132603,1.0,0.0,0.0,Low Risk
IND226024AAA,1,0,0.0,0.0,0.0001564652390562855,0.0,0.0,0.0,Low Risk
IND226016AAA,1,0,0.0,0.0,0.00018880676847820256,0.0,0.0,0.0,Low Risk
IND226004AAA,0,2,0.0,0.0,0.00012114567835132603,5.0,0.0,0.0,Low Risk
IND224122AAA,3,0,0.0,0.0,0.00031167483198985826,0.0,0.0,0.0,Low Risk
IND223101AAB,2,2,0.00040408209859603205,0.0,0.00036319275297864924,6.0,0.0,0.0,Low Risk
IND222125AAB,2,1,2.2680005533921347e-06,0.0,0.00042990422189064306,1.0,0.0,0.0,Low Risk
IND639104AAB,1,1,2.2680005533921347e-06,0.0,0.00043185956115804856,1.0,0.0,0.0,Low Risk
IND600048AAA,3,0,0.0,1.0,0.0003951075456976132,0.0,0.0,0.0,Low Risk
IND636102AAA,1,1,0.0,0.0,0.0003707746073893353,4.0,0.0,0.0,Low Risk
IND604303AAA,1,1,0.00040105809785817586,0.0,0.00023383456345550592,4.0,0.0,0.0,Low Risk
IND221401AAA,0,1,0.0,0.0,0.00012114567835132603,1.0,0.0,0.0,Low Risk
IND276128AAA,1,2,0.0012054422941279196,0.0,0.00019232143376329475,5.0,0.0,0.0,Low Risk
IND222136AAA,2,0,0.0,0.0,0.0007255102707355585,0.0,0.0,0.0,Low Risk
IND231001AAA,1,0,0.0,0.0,0.00031167483198985826,0.0,0.0,0.0,Low Risk
IND221303AAA,1,1,3.780000922320225e-07,0.0,0.00022412632918316207,2.0,0.0,0.0,Low Risk
IND243002AAA,1,1,0.0,1.0,0.000573389997193942,1.0,0.0,0.0,Low Risk
IND411057AAF,1,0,0.0,0.0,0.00022412632918316207,0.0,0.0,0.0,Low Risk
IND411033AAB,0,1,0.0,0.0,0.00012114567835132603,1.0,0.0,0.0,Low Risk
IND591237AAB,2,2,0.002001888488460791,0.0,0.00057199556630181,3.0,0.0,0.0,Low Risk
IND416122AAA,1,1,0.0007466251276310765,0.0,0.00023493103509668252,1.0,0.0,0.0,Low Risk
IND415612AAA,2,2,0.00040105809785817586,1.0,0.0007386755201433789,6.0,0.0,0.0,Low Risk
IND415709AAA,2,3,0.001596294389495831,0.0,0.0005152846556095831,5.0,0.0,0.0,Low Risk
IND415124AAA,2,2,0.001600074390418151,0.0,0.000403619143367373,12.0,0.0,0.0,Low Risk
IND500055AAA,1,2,0.0,1.0,0.00021393802306877882,2.0,0.0,0.0,Low Risk
IND495004AAA,0,1,0.0,0.0,0.00012114567835132603,1.0,0.0,0.0,Low Risk
IND490023AAA,1,0,0.0,0.0,0.00038609768254056114,0.0,0.0,0.0,Low Risk
IND602001AAA,1,1,0.0,1.0,0.00021925212935747592,3.0,0.0,0.0,Low Risk
IND600056AAD,1,0,0.0,0.0,0.00021124448280228185,0.0,0.0,0.0,Low Risk
IND613104AAA,1,0,0.0,0.0,0.00038609768254056114,0.0,0.0,0.0,Low Risk
IND211013AAA,1,0,0.0,0.0,0.0005875260835797322,0.0,0.0,0.0,Low Risk
IND210431AAA,1,1,0.0015944043890346708,0.0,0.0006306314306099899,4.0,0.0,0.0,Low Risk
IND231205AAA,2,2,0.0,1.0,0.0002887509710689926,3.0,0.0,0.0,Low Risk
IND210301AAA,1,0,0.0,0.0,0.0002967987894436849,0.0,0.0,0.0,Low Risk
IND623407AAA,1,1,1.1340002766960673e-06,0.0,0.00038074198237520747,11.0,0.0,0.0,Low Risk
IND622001AAA,1,0,0.0,0.0,0.0005031682693081346,0.0,0.0,0.0,Low Risk
IND620012AAA,2,0,0.0,0.0,0.0006800007501491666,0.0,0.0,0.0,Low Risk
IND208019AAA,1,1,0.0,0.0,0.000650250994359654,4.0,0.0,0.0,Low Risk
IND208006AAA,1,1,0.0,0.0,0.00031729187250541686,3.0,0.0,0.0,Low Risk
IND207247AAB,3,3,0.002389338582998614,0.3333333333333333,0.0008076894737830194,6.0,0.0,0.0,Low Risk
IND233001AAA,1,3,0.002018520492519,0.3333333333333333,0.00032944042348063946,3.0,0.0,0.0,Low Risk
IND222001AAA,2,1,4.914001199016292e-06,0.0,0.0005537770529998698,1.0,0.0,0.0,Low Risk
IND221010AAB,2,3,0.0028361346920168645,0.1,0.0011019384053686059,3.0,0.0,0.0,Low Risk
IND221005A1A,1,0,0.0,0.0,0.0002636033026628026,0.0,0.0,0.0,Low Risk
IND221010AAA,1,1,0.0004018140980426399,0.0,0.00016756298142583476,1.0,0.0,0.0,Low Risk
IND211010AAB,0,1,0.0,0.0,0.00012114567835132603,1.0,0.0,0.0,Low Risk
IND233221AAC,1,0,0.0,0.0,0.00047589421435204575,0.0,0.0,0.0,Low Risk
IND232104AAB,2,2,0.0036227528839517034,0.3333333333333333,0.0009654301687272041,3.0,0.0,0.0,Low Risk
IND412210AAC,1,1,0.0,1.0,0.00023731030484202095,1.0,0.0,0.0,Low Risk
IND201001AAA,1,2,0.0,0.0,0.00030781723373077854,4.0,0.0,0.0,Low Risk
IND181152AAB,4,4,0.0008002261952551916,0.5,0.0008613158641528758,7.0,0.0,0.0,Low Risk
IND184121AAA,3,4,0.0003999240975814798,0.8333333333333334,0.0008373626232401604,8.0,0.0,0.0,Low Risk
IND177203AAA,0,1,0.0,0.0,0.00012114567835132603,2.0,0.0,0.0,Low Risk
IND209721AAB,3,3,0.0,1.0,0.000525425112524443,7.0,0.0,0.0,Low Risk
IND209625AAA,4,3,0.0023987885853044145,0.3333333333333333,0.000718024737858881,7.0,0.0,0.0,Low Risk
IND211008AAA,0,2,0.0,0.0,0.00012114567835132603,5.0,0.0,0.0,Low Risk
IND485001AAC,3,6,0.002806083684684419,0.23809523809523808,0.0006106994218802583,17.0,0.0,0.0,Low Risk
IND621112AAA,2,1,3.780000922320225e-07,0.0,0.00022412632918316207,1.0,0.0,0.0,Low Risk
IND624601AAA,1,2,1.0962002674728651e-05,0.3333333333333333,0.0006048663007923272,12.0,0.0,0.0,Low Risk
IND625218AAA,1,0,0.0,0.0,0.00036591426566940657,0.0,0.0,0.0,Low Risk
IND624101AAA,1,1,3.780000922320225e-06,0.0,0.00019603062288292303,6.0,0.0,0.0,Low Risk
IND624703AAA,1,1,0.0,1.0,0.000288855457899367,1.0,0.0,0.0,Low Risk
IND202001AAC,0,1,0.0,0.0,0.00012114567835132603,3.0,0.0,0.0,Low Risk
IND241124AAB,3,3,0.0023968985848432547,0.0,0.0007311150692395156,4.0,0.0,0.0,Low Risk
IND221313AAA,2,6,0.0072258497631073415,0.06666666666666667,0.0006066174228297684,12.0,0.0,0.0,Low Risk
IND492001AAB,0,1,0.0,0.0,0.00012114567835132603,4.0,0.0,0.0,Low Risk
IND491001AAA,0,1,0.0,0.0,0.00012114567835132603,1.0,0.0,0.0,Low Risk
IND487001AAB,1,1,0.0031523317691689516,0.0,0.00028600336611863693,3.0,0.0,0.0,Low Risk
IND508116AAA,1,2,0.0008017381956241196,0.6666666666666666,0.0002262328202110763,11.0,0.0,0.0,Low Risk
IND500035AAD,2,0,0.0,0.0,0.0003442804868774327,0.0,0.0,0.0,Low Risk
IND501301AAC,1,1,0.0003999240975814798,0.0,0.00022412632918316207,1.0,0.0,0.0,Low Risk
IND500039AAB,0,1,0.0,0.0,0.00012114567835132603,1.0,0.0,0.0,Low Risk
IND500035AAA,1,1,0.0,0.0,0.0002644953180164212,1.0,0.0,0.0,Low Risk
IND502295AAA,1,1,0.0003999240975814798,0.0,0.00022412632918316207,2.0,0.0,0.0,Low Risk
IND500032AAA,0,1,0.0,0.0,0.00012114567835132603,4.0,0.0,0.0,Low Risk
IND486001AAA,2,1,0.0,1.0,0.0004075225715387012,2.0,0.0,0.0,Low Risk
IND623701AAA,1,1,1.663200405820899e-05,0.0,0.00032627867609362563,5.0,0.0,0.0,Low Risk
IND623526AAA,1,1,2.0412004980529214e-05,0.0,0.0004599874536316518,5.0,0.0,0.0,Low Risk
IND623503AAA,1,1,1.8900004611601125e-05,0.0,0.00039853433516184086,5.0,0.0,0.0,Low Risk
IND627657AAA,1,1,6.426001567944382e-06,0.0,0.0005254427703673212,12.0,0.0,0.0,Low Risk
IND629001AAA,1,0,0.0,0.0,0.0005312195990696916,0.0,0.0,0.0,Low Risk
IND638052AAA,1,0,0.0,0.0,0.00031167483198985826,0.0,0.0,0.0,Low Risk
IND676509AAA,1,2,6.04800147571236e-06,0.0,0.00032661881602587094,2.0,0.0,0.0,Low Risk
IND204101AAA,2,3,1.3499185111982958e-05,1.0,0.0005271577097378078,4.0,0.0,0.0,Low Risk
IND625532AAA,0,3,0.0,0.0,0.00012114567835132603,6.0,0.0,0.0,Low Risk
IND637001AAA,1,0,0.0,0.0,0.00022412632918316207,0.0,0.0,0.0,Low Risk
IND638001AAA,1,1,3.780000922320225e-07,0.0,0.00022412632918316207,3.0,0.0,0.0,Low Risk
IND636402AAA,1,0,0.0,0.0,0.00033153285220891606,0.0,0.0,0.0,Low Risk
IND636005AAC,1,0,0.0,0.0,0.00019664831898524426,0.0,0.0,0.0,Low Risk
IND636005AAA,0,2,0.0,0.0,0.00012114567835132603,5.0,0.0,0.0,Low Risk
IND635207AAA,1,1,0.0,1.0,0.00022797367151079908,1.0,0.0,0.0,Low Risk
IND643217AAA,4,2,1.7766004334905057e-05,0.3333333333333333,0.0011808374920755846,10.0,0.0,0.0,Low Risk
IND209101AAA,1,1,0.0016019643908793113,0.0,0.00046713317832333315,14.0,0.0,0.0,Low Risk
IND493445AAB,2,1,7.56000184464045e-07,0.0,0.00031167483198985826,1.0,0.0,0.0,Low Risk
IND495334AAB,2,2,3.780000922320225e-07,0.0,0.000224126329183162,8.0,0.0,0.0,Low Risk
IND493118AAC,0,2,0.0,0.0,0.00012114567835132603,8.0,0.0,0.0,Low Risk
IND492007AAA,1,0,0.0,0.0,0.00022412632918316207,0.0,0.0,0.0,Low Risk
IND152123AAA,1,1,0.00039916809739701573,1.0,0.0004147240907480777,1.0,0.0,0.0,Low Risk
IND176001AAB,1,0,0.0,0.0,0.00019812715456891483,0.0,0.0,0.0,Low Risk
IND176001AAA,1,0,0.0,0.0,0.00023469335577226946,0.0,0.0,0.0,Low Risk
IND177101AAA,1,2,7.56000184464045e-07,0.0,0.00022412632918316207,2.0,0.0,0.0,Low Risk
IND176215AAA,0,1,0.0,0.0,0.00012114567835132603,2.0,0.0,0.0,Low Risk
IND176061AAA,1,1,0.0003999240975814798,0.0,0.00022412632918316207,1.0,0.0,0.0,Low Risk
IND641008AAA,1,3,6.426001567944382e-06,0.6666666666666666,0.00038444763242922,3.0,0.0,0.0,Low Risk
IND641006AAD,0,2,0.0,0.0,0.00012114567835132603,4.0,0.0,0.0,Low Risk
IND641001AAA,3,1,2.8350006917401688e-06,1.0,0.000765521793117471,3.0,0.0,0.0,Low Risk
IND207123AAA,1,1,0.0,0.0,0.00026183592543663523,1.0,0.0,0.0,Low Risk
IND205001AAB,7,8,0.006374215555308595,0.19047619047619047,0.001443199101899965,17.0,0.0,0.0,Low Risk
IND201306AAA,0,2,0.0,0.0,0.00012114567835132603,5.0,0.0,0.0,Low Risk
IND203205AAA,1,0,0.0,0.0,0.0009206007034171648,0.0,0.0,0.0,Low Risk
IND201005AAA,1,1,0.0,0.0,0.0003893566936193642,1.0,0.0,0.0,Low Risk
IND638452AAA,2,2,1.209600295142472e-05,0.0,0.0005347812761044124,2.0,0.0,0.0,Low Risk
IND638401AAA,2,2,1.2474003043656742e-05,0.0,0.00048717362286446674,9.0,0.0,0.0,Low Risk
IND000000ADM,2,0,0.0,0.0,0.0004973381094744017,0.0,0.0,0.0,Low Risk
IND679576AAA,2,0,0.0,0.0,0.000547165954792146,0.0,0.0,0.0,Low Risk
IND673639AAA,2,0,0.0,0.0,0.00022412632918316207,0.0,0.0,0.0,Low Risk
IND679329AAA,0,2,0.0,0.0,0.00012114567835132603,3.0,0.0,0.0,Low Risk
IND679322AAA,1,0,0.0,0.0,0.0002987813379282407,0.0,0.0,0.0,Low Risk
IND678583AAA,1,0,0.0,0.0,0.00022134099873251964,0.0,0.0,0.0,Low Risk
IND690537AAA,0,1,0.0,0.0,0.00012114567835132603,1.0,0.0,0.0,Low Risk
IND689503AAB,1,1,0.0003999240975814798,0.0,0.00022412632918316207,1.0,0.0,0.0,Low Risk
